start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.313469,0.162540,72,57
0.150930,0.638549,0.487619,60,45
0.150930,1.102948,0.952018,48,77
0.394739,0.684989,0.290249,67,65
0.638549,0.859138,0.220590,60,50
0.638549,1.149388,0.510839,55,92
0.893968,1.137778,0.243810,76,82
1.149388,1.404807,0.255420,74,65
1.149388,1.637007,0.487619,64,78
1.149388,1.648617,0.499229,55,65
1.393197,1.718277,0.325079,72,82
1.648617,2.346499,0.697883,55,85
1.648617,2.358109,0.709493,60,86
1.660227,1.904036,0.243810,67,51
1.892426,2.091080,0.198654,72,45
2.137520,2.416159,0.278639,75,71
2.149130,2.567089,0.417959,63,49
2.149130,3.101148,0.952018,51,82
2.392939,2.683189,0.290249,70,67
2.636749,2.903778,0.267029,58,95
2.648359,2.787678,0.139320,63,41
2.892168,3.112758,0.220590,80,80
2.903778,3.403007,0.499229,58,81
3.135978,3.937066,0.801088,67,84
3.391397,3.751307,0.359909,75,88
3.658427,3.867406,0.208980,70,49
3.658427,4.170550,0.512123,63,82
3.658427,4.309869,0.651443,58,84
4.135720,4.309869,0.174150,46,50
4.135720,4.333089,0.197370,78,59
4.135720,4.356309,0.220590,66,62
4.135720,4.402749,0.267029,54,90
4.135720,4.402749,0.267029,61,84
4.135720,4.600119,0.464399,42,44
4.402749,4.576899,0.174150,73,65
4.402749,4.658169,0.255420,61,84
4.402749,4.669779,0.267029,54,92
4.658169,4.901978,0.243810,82,48
4.658169,5.227058,0.568889,61,77
4.669779,4.925198,0.255420,66,53
4.669779,4.948418,0.278639,54,84
4.948418,5.505697,0.557279,53,79
5.238668,5.552137,0.313469,63,53
5.238668,5.784337,0.545669,44,46
5.238668,5.830776,0.592109,56,86
5.528917,5.842386,0.313469,51,95
5.830776,5.959770,0.128994,87,52
5.830776,6.052650,0.221873,84,57
5.830776,6.133920,0.303143,56,61
5.830776,6.168750,0.337973,68,92
5.842386,6.366119,0.523733,51,66
5.842386,6.424169,0.581783,63,71
6.133920,6.586709,0.452789,56,83
6.470609,7.817366,1.346757,58,93
6.482219,7.062718,0.580499,46,48
6.482219,7.817366,1.335147,65,59
