start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.336689,0.185760,62,43
0.150930,0.371519,0.220590,79,51
0.150930,0.754649,0.603719,50,91
0.452789,0.743039,0.290249,78,72
0.743039,1.056508,0.313469,62,93
0.754649,1.242268,0.487619,50,62
1.044898,1.381587,0.336689,69,95
1.056508,1.602177,0.545669,62,79
1.335147,2.079470,0.744322,57,88
1.660227,1.927256,0.267029,76,63
1.950476,2.137520,0.187044,38,39
1.950476,2.207180,0.256703,62,60
1.950476,2.776068,0.825592,50,81
2.242010,2.810898,0.568889,69,67
2.543869,2.787678,0.243810,79,73
2.543869,3.147588,0.603719,52,87
2.845728,3.124368,0.278639,78,71
3.147588,3.542327,0.394739,74,75
3.147588,3.635207,0.487619,52,65
3.147588,3.960286,0.812698,64,67
3.449447,4.298259,0.848812,69,80
3.751307,4.054450,0.303143,59,99
4.042840,4.333089,0.290249,76,90
4.054450,4.530459,0.476009,59,72
4.333089,4.843928,0.510839,40,58
4.344699,4.576899,0.232200,64,53
4.344699,4.704609,0.359909,74,69
4.344699,5.250278,0.905578,52,80
4.646559,4.960028,0.313469,69,101
4.960028,5.238668,0.278639,69,62
4.960028,5.563747,0.603719,55,86
5.250278,5.528917,0.278639,78,74
5.552137,6.017820,0.465683,74,70
5.552137,6.261629,0.709493,66,73
5.563747,5.865606,0.301859,55,74
5.853996,6.157140,0.303143,69,107
6.145530,6.749249,0.603719,62,92
6.157140,6.702809,0.545669,69,71
6.342899,6.517049,0.174150,50,46
6.447389,6.760859,0.313469,76,86
6.749249,7.016278,0.267029,62,63
6.749249,7.085938,0.336689,74,66
6.749249,7.399407,0.650159,59,88
7.051108,7.352967,0.301859,71,66
7.411017,8.712619,1.301601,54,99
7.411017,8.712619,1.301601,70,82
7.469067,7.921856,0.452789,73,58
8.503639,8.701009,0.197370,73,40
