start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.301859,0.150930,72,45
0.150930,0.383129,0.232200,55,86
0.150930,1.486077,1.335147,60,60
0.150930,1.880816,1.729887,48,75
0.371519,0.650159,0.278639,67,58
0.383129,1.253878,0.870748,55,68
0.592109,0.824308,0.232200,65,74
0.766259,0.952018,0.185760,36,51
0.824308,1.044898,0.220590,64,78
1.044898,1.428027,0.383129,65,68
1.253878,1.660227,0.406349,67,76
1.253878,1.706667,0.452789,55,54
1.486077,1.764717,0.278639,72,83
1.486077,1.845986,0.359909,60,56
1.706667,1.892426,0.185760,55,64
1.718277,1.938866,0.220590,74,77
1.927256,2.683189,0.755932,38,45
1.938866,2.590309,0.651443,57,76
1.938866,2.810898,0.872032,53,82
1.950476,2.810898,0.860422,50,74
1.950476,2.810898,0.860422,62,60
2.149130,2.323279,0.174150,72,55
2.369719,2.578699,0.208980,77,61
2.590309,2.776068,0.185760,76,66
2.590309,2.822508,0.232200,57,76
2.810898,3.031488,0.220590,59,76
2.810898,3.704867,0.893968,53,69
2.810898,3.716477,0.905578,50,65
2.810898,3.716477,0.905578,62,61
3.031488,3.716477,0.684989,59,78
3.043098,3.194028,0.150930,71,56
3.228858,3.379787,0.150930,43,43
3.240468,3.728087,0.487619,67,91
3.704867,5.041298,1.336431,48,70
3.716477,3.855796,0.139320,62,46
3.716477,3.879016,0.162540,53,43
3.716477,4.739439,1.022962,60,56
3.716477,4.971638,1.255161,50,56
3.716477,5.494087,1.777610,55,56
3.925456,4.182160,0.256703,67,52
3.960286,4.275039,0.314753,43,41
4.147330,4.367919,0.220590,65,71
4.344699,4.507239,0.162540,36,45
4.367919,4.588509,0.220590,64,73
4.588509,4.785878,0.197370,43,46
4.588509,4.983248,0.394739,65,68
4.797488,4.994858,0.197370,43,45
4.809098,5.041298,0.232200,60,51
4.809098,5.192228,0.383129,67,77
5.041298,5.308327,0.267029,72,79
5.041298,5.401207,0.359909,48,59
5.041298,5.494087,0.452789,60,52
5.261888,5.482477,0.220590,74,75
5.261888,5.494087,0.232200,62,39
5.494087,5.633407,0.139320,76,55
5.494087,5.645017,0.150930,64,55
5.494087,6.296459,0.802372,62,46
5.494087,6.366119,0.872032,52,73
5.494087,6.366119,0.872032,60,71
5.494087,6.377729,0.883642,55,71
5.540527,6.075870,0.535343,43,52
5.703067,5.923656,0.220590,75,69
5.935266,6.133920,0.198654,76,68
6.133920,6.319679,0.185760,79,65
6.366119,7.051108,0.684989,61,73
6.366119,7.260088,0.893968,53,74
6.377729,6.818908,0.441179,55,71
6.563489,6.714419,0.150930,43,39
6.598319,6.807298,0.208980,76,70
6.818908,7.062718,0.243810,74,60
6.818908,7.364577,0.545669,55,74
7.039498,7.260088,0.220590,71,82
7.051108,7.202038,0.150930,61,59
7.260088,7.492287,0.232200,52,80
7.260088,7.561947,0.301859,72,48
7.260088,7.828976,0.568889,60,70
7.260088,9.084138,1.824050,48,76
7.283307,8.747449,1.464141,36,51
7.364577,7.701267,0.336689,55,70
7.492287,9.084138,1.591851,52,79
7.701267,7.957970,0.256703,64,43
7.701267,9.084138,1.382871,55,74
7.817366,7.981190,0.163824,84,65
7.828976,9.072528,1.243551,60,66
