start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.870748,0.719819,54,71
0.162540,0.429569,0.267029,50,78
0.162540,0.429569,0.267029,62,52
0.162540,0.870748,0.708209,45,81
0.429569,0.673379,0.243810,69,57
0.429569,0.859138,0.429569,62,68
0.429569,1.265488,0.835918,50,72
0.441179,0.580499,0.139320,74,24
0.580499,0.824308,0.243810,74,49
0.870748,1.068118,0.197370,73,60
0.870748,1.253878,0.383129,45,67
0.870748,1.288707,0.417959,54,75
1.010068,1.335147,0.325079,69,83
1.219048,1.532517,0.313469,35,35
1.300317,1.509297,0.208980,64,49
1.300317,1.834376,0.534059,59,48
1.300317,1.880816,0.580499,52,82
1.300317,2.392939,1.092622,56,73
1.358367,2.427769,1.069402,47,80
1.880816,2.404549,0.523733,64,66
1.880816,2.439379,0.558563,52,81
2.195570,2.334889,0.139320,40,47
2.427769,3.542327,1.114558,47,70
2.439379,3.019878,0.580499,61,66
2.439379,3.565547,1.126168,52,66
2.439379,3.588767,1.149388,45,59
2.857338,3.275298,0.417959,59,47
2.868948,3.101148,0.232200,71,59
2.985048,3.356567,0.371519,40,41
3.147588,3.414617,0.267029,69,73
3.298517,3.681647,0.383129,67,79
3.577157,4.704609,1.127452,50,74
3.588767,3.937066,0.348299,62,42
3.588767,4.716219,1.127452,54,72
3.588767,4.727829,1.139062,45,78
3.867406,4.147330,0.279923,69,75
4.147330,4.565289,0.417959,69,78
4.425969,4.646559,0.220590,62,47
4.425969,4.704609,0.278639,74,74
4.716219,5.691457,0.975238,48,72
4.727829,5.528917,0.801088,45,79
4.727829,6.563489,1.835660,41,70
4.867148,5.006468,0.139320,77,61
5.006468,5.169008,0.162540,76,54
5.157398,5.366377,0.208980,72,55
5.296717,5.633407,0.336689,69,72
5.436037,7.004668,1.568631,52,69
5.528917,6.400949,0.872032,45,62
5.575357,6.424169,0.848812,57,56
5.726287,5.877216,0.150930,59,72
5.877216,6.958228,1.081012,60,53
5.912046,6.389339,0.477293,48,46
6.145530,6.726029,0.580499,64,49
6.424169,6.865348,0.441179,69,54
6.424169,6.993058,0.568889,57,70
6.424169,7.004668,0.580499,45,50
6.563489,6.946618,0.383129,41,52
6.702809,7.004668,0.301859,74,72
6.726029,6.958228,0.232200,64,49
6.981448,7.120768,0.139320,71,66
7.004668,7.167208,0.162540,52,66
7.016278,7.178818,0.162540,44,84
7.062718,7.422627,0.359909,59,51
7.062718,9.327947,2.265229,47,74
7.155598,7.341357,0.185760,76,41
7.155598,7.492287,0.336689,64,53
7.167208,9.362777,2.195570,52,80
7.178818,7.422627,0.243810,56,49
7.178818,9.362777,2.183960,44,79
7.294917,7.434237,0.139320,71,56
7.422627,9.072528,1.649901,56,47
7.434237,8.550079,1.115842,68,52
7.457457,8.201780,0.744322,40,50
7.619997,7.759317,0.139320,59,45
7.712877,7.852196,0.139320,64,62
7.863806,8.016020,0.152214,63,61
8.016020,8.201780,0.185760,64,57
8.201780,8.550079,0.348299,64,57
8.399149,8.805498,0.406349,59,45
8.480419,8.689399,0.208980,35,45
8.631349,8.805498,0.174150,40,42
8.793888,9.304727,0.510839,64,52
9.037698,9.211848,0.174150,40,44
9.072528,9.235068,0.162540,59,42
