start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.568889,0.417959,82,49
0.150930,0.615329,0.464399,54,91
0.162540,0.383129,0.220590,66,34
0.383129,0.626939,0.243810,66,68
0.603719,0.801088,0.197370,83,65
0.615329,0.766259,0.150930,87,56
0.615329,1.079728,0.464399,54,95
0.847528,1.068118,0.220590,66,64
1.068118,1.311927,0.243810,66,42
1.068118,1.486077,0.417959,82,48
1.079728,1.544127,0.464399,54,93
1.311927,1.532517,0.220590,66,76
1.520907,1.776327,0.255420,69,95
1.532517,1.776327,0.243810,66,65
1.544127,1.998200,0.454073,54,76
1.776327,1.962086,0.185760,80,61
1.776327,1.985306,0.208980,66,59
1.776327,1.986590,0.210263,69,67
1.986590,2.450989,0.464399,82,44
1.998200,2.183960,0.185760,78,65
1.998200,2.462599,0.464399,54,90
2.230400,2.427769,0.197370,66,61
2.450989,2.613529,0.162540,82,55
2.462599,2.636749,0.174150,78,70
2.462599,2.915388,0.452789,54,86
2.683189,2.880558,0.197370,80,62
2.683189,2.915388,0.232200,83,74
2.915388,3.112758,0.197370,78,59
2.915388,3.391397,0.476009,54,91
3.147588,3.391397,0.243810,66,60
3.182418,3.321737,0.139320,82,41
3.368177,3.623597,0.255420,70,87
3.391397,3.588767,0.197370,73,59
3.391397,3.600377,0.208980,78,59
3.391397,3.635207,0.243810,66,44
3.391397,3.832576,0.441179,54,80
3.611987,3.855796,0.243810,72,75
3.623597,3.902236,0.278639,69,83
3.635207,3.844186,0.208980,66,56
3.844186,4.054450,0.210263,80,58
3.844186,4.298259,0.454073,47,92
3.855796,4.008010,0.152214,71,53
3.855796,4.298259,0.442463,75,60
4.066060,4.309869,0.243810,59,76
4.298259,4.692999,0.394739,75,62
4.298259,4.692999,0.394739,80,53
4.298259,4.762659,0.464399,47,92
4.309869,4.460799,0.150930,71,63
4.309869,4.542069,0.232200,59,46
4.542069,4.971638,0.429569,59,66
4.762659,4.948418,0.185760,82,56
4.762659,5.238668,0.476009,49,90
4.774268,5.006468,0.232200,61,50
4.774268,5.041298,0.267029,77,62
5.006468,5.238668,0.232200,61,81
5.227058,5.447647,0.220590,82,59
5.238668,5.470867,0.232200,61,52
5.238668,5.482477,0.243810,77,61
5.238668,5.691457,0.452789,49,90
5.470867,5.691457,0.220590,61,85
5.679847,5.923656,0.243810,78,69
5.691457,5.923656,0.232200,62,47
5.691457,6.145530,0.454073,50,86
5.923656,6.145530,0.221873,62,81
6.145530,6.377729,0.232200,62,44
6.145530,6.377729,0.232200,78,64
6.145530,6.621539,0.476009,50,85
6.377729,6.842128,0.464399,62,72
6.621539,6.842128,0.220590,76,59
6.621539,6.911788,0.290249,64,39
6.621539,7.074328,0.452789,80,51
6.621539,7.085938,0.464399,52,91
7.074328,7.480677,0.406349,80,46
7.085938,7.294917,0.208980,76,61
7.085938,7.550337,0.464399,52,88
7.538727,8.027630,0.488903,82,48
7.538727,8.259829,0.721102,54,99
