start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.417959,0.267029,74,71
0.150930,0.557279,0.406349,51,85
0.417959,0.917188,0.499229,67,77
0.417959,0.963628,0.545669,62,84
0.557279,0.870748,0.313469,51,56
0.557279,1.265488,0.708209,70,57
0.684989,1.288707,0.603719,58,85
0.754649,1.102948,0.348299,39,42
0.963628,1.369977,0.406349,62,92
1.230658,1.520907,0.290249,51,90
1.369977,1.509297,0.139320,62,68
1.369977,1.520907,0.150930,74,69
1.509297,1.904036,0.394739,67,81
1.509297,1.927256,0.417959,62,83
1.520907,1.799546,0.278639,51,68
1.648617,1.869206,0.220590,70,72
1.787937,2.056250,0.268313,58,88
1.927256,2.056250,0.128994,62,67
1.927256,2.079470,0.152214,74,72
2.056250,2.334889,0.278639,62,93
2.056250,2.346499,0.290249,70,75
2.056250,2.462599,0.406349,58,58
2.172350,2.555479,0.383129,67,77
2.334889,2.555479,0.220590,61,38
2.334889,2.590309,0.255420,72,72
2.334889,2.996658,0.661769,49,70
2.590309,3.147588,0.557279,60,80
2.613529,2.996658,0.383129,65,68
2.729629,3.159198,0.429569,68,62
2.868948,3.461057,0.592109,56,86
3.147588,3.693257,0.545669,60,80
3.159198,3.449447,0.290249,68,61
3.426227,3.971896,0.545669,49,80
3.565547,3.716477,0.150930,72,74
3.693257,3.890626,0.197370,60,87
3.704867,3.984790,0.279923,65,73
3.832576,4.019620,0.187044,68,77
3.890626,4.240210,0.349583,60,71
3.960286,4.507239,0.546953,56,81
4.100890,4.263429,0.162540,72,73
4.228600,4.565289,0.336689,68,69
4.240210,4.634949,0.394739,60,77
4.379529,4.600119,0.220590,65,75
4.507239,4.739439,0.232200,74,65
4.507239,5.064518,0.557279,48,74
4.634949,5.041298,0.406349,67,61
4.774268,5.331547,0.557279,59,80
4.785878,4.971638,0.185760,71,54
4.925198,5.076128,0.150930,74,77
5.052908,5.494087,0.441179,76,66
5.064518,5.238668,0.174150,48,49
5.064518,5.621797,0.557279,55,86
5.331547,5.772727,0.441179,59,83
5.598577,5.761117,0.162540,77,70
5.610187,6.261629,0.651443,49,77
5.737897,5.912046,0.174150,68,63
5.865606,6.412559,0.546953,56,84
5.888826,6.110700,0.221873,72,71
6.006210,6.250020,0.243810,77,71
6.133920,6.354509,0.220590,80,53
6.145530,6.702809,0.557279,60,85
6.412559,6.702809,0.290249,56,96
6.702809,6.900178,0.197370,36,36
6.702809,6.969838,0.267029,60,49
6.702809,6.981448,0.278639,72,45
6.702809,7.074328,0.371519,76,61
6.702809,7.190428,0.487619,55,75
6.772468,7.190428,0.417959,48,86
6.853738,7.132378,0.278639,43,53
6.969838,7.178818,0.208980,59,78
