start_s,end_s,duration_s,pitch_midi,velocity
0.139320,0.615329,0.476009,51,86
0.139320,0.766259,0.626939,55,79
0.162540,0.383129,0.220590,63,56
0.383129,0.615329,0.232200,63,63
0.615329,0.777868,0.162540,62,41
0.615329,0.777868,0.162540,77,53
0.615329,1.079728,0.464399,50,79
0.615329,1.079728,0.464399,53,82
0.835918,1.021678,0.185760,82,71
1.068118,1.428027,0.359909,60,42
1.068118,1.544127,0.476009,48,81
1.079728,1.253878,0.174150,75,59
1.079728,1.277098,0.197370,53,54
1.079728,1.300317,0.220590,63,46
1.079728,1.532517,0.452789,51,80
1.300317,1.451247,0.150930,82,58
1.300317,1.509297,0.208980,63,58
1.532517,1.787937,0.255420,62,51
1.532517,1.986590,0.454073,46,81
1.532517,2.009810,0.477293,50,77
1.764717,1.950476,0.185760,82,63
1.986590,2.358109,0.371519,60,45
1.986590,2.926998,0.940408,44,83
1.986590,2.926998,0.940408,48,75
1.998200,2.207180,0.208980,72,50
2.218790,2.392939,0.174150,74,57
2.450989,2.706409,0.255420,63,53
2.450989,2.706409,0.255420,75,70
2.671579,2.892168,0.220590,80,79
2.915388,3.135978,0.220590,59,42
2.926998,3.832576,0.905578,44,83
2.926998,3.855796,0.928798,47,87
3.147588,3.356567,0.208980,77,60
3.379787,3.588767,0.208980,63,49
3.379787,3.611987,0.232200,75,67
3.611987,3.809356,0.197370,77,72
3.844186,4.054450,0.210263,63,38
3.844186,4.205380,0.361193,59,59
3.844186,4.460799,0.616613,51,73
3.855796,4.298259,0.442463,47,86
4.054450,4.286649,0.232200,63,61
4.298259,4.751049,0.452789,46,82
4.298259,4.774268,0.476009,49,80
4.518849,4.658169,0.139320,82,58
4.751049,5.238668,0.487619,47,82
4.797488,5.227058,0.429569,44,81
4.971638,5.261888,0.290249,63,52
5.227058,5.703067,0.476009,42,81
5.238668,5.389597,0.150930,73,55
5.238668,5.714677,0.476009,46,80
5.691457,5.935266,0.243810,40,85
5.691457,6.551879,0.860422,44,75
5.703067,5.865606,0.162540,71,59
5.923656,6.110700,0.187044,73,63
5.935266,6.726029,0.790762,40,78
6.133920,6.342899,0.208980,63,45
6.145530,6.354509,0.208980,75,59
6.366119,6.586709,0.220590,80,72
6.609929,6.760859,0.150930,78,61
6.621539,7.573557,0.952018,42,89
6.842128,6.981448,0.139320,80,46
7.294917,7.434237,0.139320,85,70
7.527117,7.712877,0.185760,84,50
7.538727,7.747707,0.208980,80,48
7.538727,7.759317,0.220590,56,58
7.538727,8.201780,0.663053,44,95
8.201780,8.584909,0.383129,44,99
