start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.359909,0.208980,84,63
0.150930,0.998458,0.847528,57,83
0.162540,0.673379,0.510839,64,80
0.673379,0.835918,0.162540,83,78
0.673379,0.859138,0.185760,64,70
0.847528,1.044898,0.197370,81,58
0.847528,1.613787,0.766259,53,91
1.160998,1.416417,0.255420,41,51
1.207438,1.497687,0.290249,79,71
1.567347,1.927256,0.359909,72,77
1.613787,2.195570,0.581783,52,77
1.915646,2.311669,0.396023,62,58
1.915646,2.509039,0.593393,50,65
1.927256,2.242010,0.314753,71,72
2.230400,2.392939,0.162540,43,37
2.265229,2.416159,0.150930,67,51
2.265229,2.485819,0.220590,72,51
2.265229,2.938608,0.673379,60,56
2.265229,3.019878,0.754649,48,80
2.265229,3.217248,0.952018,55,71
2.613529,2.810898,0.197370,79,52
2.973438,3.124368,0.150930,43,46
2.973438,3.240468,0.267029,62,45
2.973438,3.310127,0.336689,65,73
2.973438,3.368177,0.394739,50,78
3.321737,3.832576,0.510839,67,76
3.333347,3.495887,0.162540,76,51
3.333347,3.507497,0.174150,64,47
3.333347,3.693257,0.359909,52,82
3.681647,3.937066,0.255420,41,43
3.681647,4.309869,0.628223,69,75
3.693257,4.008010,0.314753,74,66
3.693257,4.031230,0.337973,53,81
4.031230,4.379529,0.348299,54,90
4.031230,4.379529,0.348299,72,71
4.379529,4.739439,0.359909,72,73
4.379529,5.087738,0.708209,55,84
4.379529,5.087738,0.708209,62,72
4.658169,5.134178,0.476009,43,67
4.739439,5.087738,0.348299,71,85
5.087738,5.447647,0.359909,60,82
5.099348,5.470867,0.371519,69,74
5.145788,5.877216,0.731429,43,77
5.447647,5.807556,0.359909,67,78
5.447647,6.145530,0.697883,59,72
5.795946,6.377729,0.581783,72,61
5.807556,6.261629,0.454073,67,59
5.807556,6.331289,0.523733,56,87
6.319679,6.493829,0.174150,77,80
6.331289,6.621539,0.290249,56,59
6.493829,6.691199,0.197370,75,52
6.493829,6.818908,0.325079,63,50
6.505439,7.213648,0.708209,51,87
6.505439,7.213648,0.708209,67,74
6.853738,7.190428,0.336689,74,78
7.213648,7.399407,0.185760,51,53
7.213648,7.678047,0.464399,56,60
7.213648,7.817366,0.603719,67,71
7.260088,7.898636,0.638549,44,86
7.561947,7.898636,0.336689,65,73
7.921856,8.375929,0.454073,51,54
7.921856,8.445589,0.523733,70,54
7.933466,8.259829,0.326363,63,62
7.933466,8.573299,0.639833,55,50
7.933466,8.968038,1.034572,43,77
8.259829,8.538469,0.278639,63,58
8.271439,8.584909,0.313469,75,67
8.619739,8.968038,0.348299,68,84
8.631349,9.153798,0.522449,41,73
8.968038,9.107358,0.139320,55,33
8.968038,9.327947,0.359909,67,66
8.968038,9.432437,0.464399,43,81
9.327947,9.711077,0.383129,68,55
9.327947,9.850396,0.522449,53,62
9.432437,9.873616,0.441179,44,69
9.664637,10.049050,0.384413,46,78
9.676247,9.862006,0.185760,70,59
9.676247,9.885226,0.208980,58,49
9.699467,10.014220,0.314753,63,43
9.850396,10.014220,0.163824,39,56
9.862006,10.025830,0.163824,75,76
10.014220,11.059118,1.044898,39,98
10.025830,10.211590,0.185760,75,58
10.025830,10.327689,0.301859,63,42
10.025830,10.525059,0.499229,51,56
10.025830,11.059118,1.033288,67,67
