start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.359909,0.208980,75,74
0.150930,0.371519,0.220590,61,41
0.150930,1.497687,1.346757,49,85
0.371519,0.592109,0.220590,73,55
0.371519,0.615329,0.243810,61,55
0.603719,0.998458,0.394739,68,69
0.615329,0.789478,0.174150,61,48
0.835918,1.265488,0.429569,77,77
1.149388,1.428027,0.278639,61,47
1.300317,1.915646,0.615329,56,81
1.486077,1.695057,0.208980,44,50
1.532517,1.927256,0.394739,63,64
1.764717,2.450989,0.686273,61,93
1.985306,2.114300,0.128994,77,40
2.218790,2.474209,0.255420,75,89
2.450989,2.683189,0.232200,61,77
2.450989,2.834118,0.383129,73,70
2.683189,3.147588,0.464399,61,78
2.683189,3.147588,0.464399,68,99
2.915388,3.240468,0.325079,77,81
3.147588,3.553937,0.406349,61,50
3.147588,3.623597,0.476009,68,94
3.368177,3.844186,0.476009,75,84
3.588767,3.786137,0.197370,56,45
3.611987,4.031230,0.419243,60,82
3.623597,3.797746,0.174150,68,59
3.844186,4.066060,0.221873,58,83
3.844186,4.077670,0.233483,75,78
4.066060,4.298259,0.232200,58,78
4.066060,4.472409,0.406349,73,72
4.298259,4.530459,0.232200,58,75
4.298259,4.960028,0.661769,68,84
4.530459,4.913588,0.383129,77,72
4.530459,5.134178,0.603719,58,77
4.994858,5.830776,0.835918,53,79
5.227058,5.842386,0.615329,60,84
5.459257,6.215190,0.755932,58,78
5.912046,6.075870,0.163824,66,49
5.912046,6.168750,0.256703,78,61
5.923656,6.133920,0.210263,54,97
6.133920,6.377729,0.243810,54,93
6.133920,6.447389,0.313469,73,60
6.366119,6.842128,0.476009,70,78
6.377729,6.900178,0.522449,54,74
6.609929,6.888568,0.278639,78,65
6.609929,6.900178,0.290249,62,43
6.609929,7.527117,0.917188,50,89
6.958228,7.283307,0.325079,76,81
7.294917,7.550337,0.255420,78,82
7.527117,9.385997,1.858880,49,89
7.538727,7.712877,0.174150,61,53
7.712877,9.385997,1.673121,56,80
7.712877,9.385997,1.673121,61,60
7.969580,8.387539,0.417959,37,54
8.550079,8.689399,0.139320,37,42
8.584909,9.002868,0.417959,77,41
