start_s,end_s,duration_s,pitch_midi,velocity
0.139320,0.429569,0.290249,75,84
0.150930,0.290249,0.139320,66,25
0.150930,0.429569,0.278639,59,98
0.162540,0.777868,0.615329,47,52
0.290249,0.429569,0.139320,66,75
0.429569,0.580499,0.150930,66,62
0.429569,0.592109,0.162540,78,70
0.429569,0.708209,0.278639,75,86
0.429569,0.731429,0.301859,59,91
0.580499,0.975238,0.394739,66,62
0.719819,0.998458,0.278639,76,83
0.719819,1.021678,0.301859,73,83
0.731429,1.010068,0.278639,59,65
0.998458,1.288707,0.290249,75,87
1.010068,1.149388,0.139320,66,32
1.010068,1.288707,0.278639,59,77
1.010068,1.300317,0.290249,71,77
1.102948,1.555737,0.452789,47,49
1.149388,1.439637,0.290249,66,68
1.288707,1.555737,0.267029,75,86
1.288707,1.869206,0.580499,59,56
1.300317,1.590567,0.290249,71,81
1.439637,1.869206,0.429569,66,68
1.567347,1.718277,0.150930,54,43
1.578957,1.869206,0.290249,76,87
1.578957,2.009810,0.430853,73,77
1.869206,2.009810,0.140604,66,63
1.869206,2.149130,0.279923,59,52
1.869206,2.149130,0.279923,75,92
1.869206,2.149130,0.279923,78,70
1.915646,2.416159,0.500513,47,54
2.009810,2.149130,0.139320,66,91
2.149130,2.288449,0.139320,66,70
2.149130,2.346499,0.197370,78,74
2.149130,2.404549,0.255420,59,56
2.149130,2.416159,0.267029,75,93
2.288449,2.706409,0.417959,66,72
2.416159,2.718019,0.301859,76,88
2.427769,2.741239,0.313469,73,88
2.718019,2.857338,0.139320,66,33
2.718019,3.008268,0.290249,71,94
2.718019,3.008268,0.290249,75,92
2.857338,3.147588,0.290249,66,78
3.008268,3.286907,0.278639,75,89
3.008268,3.403007,0.394739,71,82
3.147588,3.588767,0.441179,66,67
3.298517,3.577157,0.278639,76,84
3.298517,3.611987,0.313469,73,84
3.577157,3.996400,0.419243,75,73
3.588767,3.820966,0.232200,47,50
3.588767,3.867406,0.278639,59,97
3.588767,3.867406,0.278639,66,65
3.867406,4.031230,0.163824,71,45
3.867406,4.135720,0.268313,66,68
3.867406,4.135720,0.268313,83,72
3.867406,4.147330,0.279923,59,96
3.867406,4.147330,0.279923,78,51
4.135720,4.379529,0.243810,66,63
4.135720,4.425969,0.290249,83,74
4.147330,4.402749,0.255420,78,67
4.147330,4.832318,0.684989,59,63
4.425969,4.623339,0.197370,80,39
4.425969,4.658169,0.232200,83,54
4.437579,4.623339,0.185760,76,52
4.437579,5.006468,0.568889,64,70
4.437579,5.006468,0.568889,68,82
4.716219,4.925198,0.208980,82,64
4.716219,4.983248,0.267029,78,78
5.006468,5.169008,0.162540,80,53
5.006468,5.273498,0.267029,64,63
5.006468,5.273498,0.267029,76,75
5.006468,5.285107,0.278639,68,70
5.273498,5.412817,0.139320,78,57
5.296717,5.575357,0.278639,63,85
5.296717,5.575357,0.278639,75,45
5.296717,5.586967,0.290249,66,74
5.575357,5.819166,0.243810,75,74
5.575357,6.215190,0.639833,63,63
5.586967,5.842386,0.255420,66,63
5.586967,5.971380,0.384413,71,81
5.865606,5.994600,0.128994,54,46
5.865606,6.133920,0.268313,76,71
5.865606,6.145530,0.279923,73,80
6.145530,6.284849,0.139320,60,80
6.145530,6.284849,0.139320,72,26
6.145530,6.400949,0.255420,75,70
6.145530,6.586709,0.441179,66,60
6.284849,6.540269,0.255420,72,65
6.284849,7.004668,0.719819,60,75
6.424169,6.714419,0.290249,69,88
6.586709,6.969838,0.383129,66,67
6.714419,7.004668,0.290249,69,100
6.993058,7.794146,0.801088,49,45
7.004668,7.492287,0.487619,68,74
7.004668,7.585167,0.580499,61,75
7.016278,7.585167,0.568889,64,53
7.294917,7.573557,0.278639,75,78
7.294917,7.933466,0.638549,66,58
7.585167,7.875416,0.290249,64,81
7.585167,7.875416,0.290249,73,66
7.585167,7.933466,0.348299,61,67
7.863806,8.445589,0.581783,54,90
7.875416,8.433979,0.558563,64,82
7.875416,8.433979,0.558563,71,81
8.433979,8.724229,0.290249,64,77
8.433979,8.724229,0.290249,70,86
8.445589,8.689399,0.243810,42,56
8.445589,8.724229,0.278639,54,86
8.712619,9.734297,1.021678,59,96
8.724229,9.037698,0.313469,54,49
8.724229,9.304727,0.580499,71,59
8.724229,9.734297,1.010068,63,93
8.735839,9.699467,0.963628,35,56
