start_s,end_s,duration_s,pitch_midi,velocity
0.139320,0.429569,0.290249,72,77
0.162540,0.313469,0.150930,51,93
0.301859,0.557279,0.255420,74,69
0.313469,0.464399,0.150930,51,66
0.464399,0.731429,0.267029,79,61
0.464399,0.754649,0.290249,58,74
0.615329,1.033288,0.417959,72,71
0.789478,1.079728,0.290249,63,76
0.789478,1.091338,0.301859,74,77
1.091338,1.404807,0.313469,58,85
1.091338,1.520907,0.429569,67,88
1.404807,1.753107,0.348299,53,80
1.416417,1.590567,0.174150,72,57
1.555737,1.869206,0.313469,74,73
1.729887,1.892426,0.162540,60,98
1.741497,1.892426,0.150930,72,29
1.892426,2.079470,0.187044,60,70
1.892426,2.288449,0.396023,72,68
2.044640,2.334889,0.290249,65,75
2.044640,2.358109,0.313469,74,86
2.358109,2.509039,0.150930,72,26
2.358109,2.520649,0.162540,60,90
2.358109,2.683189,0.325079,70,77
2.509039,2.926998,0.417959,72,67
2.520649,2.694799,0.174150,60,68
2.671579,2.938608,0.267029,75,49
2.671579,2.973438,0.301859,56,84
2.834118,3.077928,0.243810,77,76
2.985048,3.147588,0.162540,63,80
2.985048,3.228858,0.243810,82,64
3.147588,3.321737,0.174150,63,63
3.147588,3.321737,0.174150,75,90
3.310127,3.646817,0.336689,68,89
3.310127,3.728087,0.417959,77,85
3.321737,3.553937,0.232200,75,52
3.635207,3.797746,0.162540,72,103
3.635207,4.031230,0.396023,63,56
3.786137,3.937066,0.150930,74,89
3.797746,3.971896,0.174150,72,60
3.937066,4.205380,0.268313,75,74
3.948676,4.089280,0.140604,58,91
4.089280,4.263429,0.174150,58,77
4.089280,4.402749,0.313469,77,59
4.251820,4.425969,0.174150,79,75
4.251820,4.542069,0.290249,65,65
4.402749,4.727829,0.325079,77,82
4.553679,4.855538,0.301859,82,50
4.565289,4.890368,0.325079,70,88
4.727829,4.936808,0.208980,77,88
4.878758,5.145788,0.267029,79,66
4.890368,5.157398,0.267029,65,65
5.041298,5.227058,0.185760,82,81
5.203838,5.424427,0.220590,84,61
5.203838,5.494087,0.290249,61,77
5.354767,5.610187,0.255420,75,84
5.517307,5.807556,0.290249,77,72
5.517307,5.842386,0.325079,68,80
5.679847,5.830776,0.150930,79,73
5.830776,5.982990,0.152214,80,84
5.830776,6.087480,0.256703,73,74
5.982990,6.157140,0.174150,79,78
6.145530,6.458999,0.313469,68,83
6.296459,6.458999,0.162540,82,79
6.447389,6.679589,0.232200,84,58
6.458999,6.807298,0.348299,61,84
6.621539,6.818908,0.197370,79,79
6.784078,7.109158,0.325079,68,85
6.935008,7.260088,0.325079,82,62
7.097548,7.248478,0.150930,84,71
7.109158,7.387797,0.278639,73,70
7.260088,7.445847,0.185760,82,88
7.434237,7.619997,0.185760,84,69
7.434237,7.817366,0.383129,68,86
7.619997,7.828976,0.208980,85,82
7.828976,9.385997,1.557021,60,94
7.840586,8.155340,0.314753,48,50
7.840586,9.385997,1.545411,67,88
7.840586,9.385997,1.545411,72,58
7.852196,8.317879,0.465683,76,66
8.468809,9.374387,0.905578,76,58
