start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.325079,0.174150,76,53
0.150930,0.487619,0.336689,55,58
0.150930,0.696599,0.545669,60,60
0.162540,0.684989,0.522449,53,78
0.162540,0.789478,0.626939,48,76
0.325079,0.510839,0.185760,72,55
0.325079,0.522449,0.197370,36,47
0.487619,0.766259,0.278639,67,56
0.487619,0.777868,0.290249,55,59
0.673379,1.010068,0.336689,62,46
0.673379,1.358367,0.684989,50,78
0.673379,1.358367,0.684989,58,76
0.684989,1.358367,0.673379,53,75
1.010068,1.184218,0.174150,74,60
1.010068,1.323537,0.313469,62,58
1.021678,1.160998,0.139320,46,49
1.346757,1.520907,0.174150,60,52
1.346757,1.520907,0.174150,76,49
1.358367,1.695057,0.336689,55,55
1.358367,1.892426,0.534059,53,72
1.358367,1.973696,0.615329,48,72
1.520907,1.741497,0.220590,36,50
1.520907,1.741497,0.220590,72,55
1.520907,1.892426,0.371519,60,61
1.695057,1.938866,0.243810,55,58
1.695057,2.044640,0.349583,67,52
1.880816,2.149130,0.268313,62,47
1.880816,2.555479,0.674663,58,73
1.892426,2.033030,0.140604,53,79
1.962086,2.555479,0.593393,50,73
2.033030,2.543869,0.510839,53,67
2.207180,2.358109,0.150930,76,68
2.369719,2.520649,0.150930,62,58
2.381329,2.520649,0.139320,74,66
2.543869,2.718019,0.174150,56,71
2.555479,2.892168,0.336689,58,66
2.555479,3.252078,0.696599,51,75
2.718019,2.857338,0.139320,75,59
2.718019,3.054708,0.336689,56,72
2.892168,3.077928,0.185760,58,67
2.892168,3.147588,0.255420,70,58
3.054708,3.310127,0.255420,68,54
3.054708,3.762917,0.708209,56,75
3.066318,3.786137,0.719819,61,80
3.066318,3.809356,0.743039,53,76
3.077928,3.356567,0.278639,58,45
3.403007,3.670037,0.267029,77,65
3.762917,3.925456,0.162540,56,74
3.762917,4.089280,0.326363,51,89
3.762917,4.089280,0.326363,58,72
3.925456,4.251820,0.326363,56,73
3.937066,4.100890,0.163824,63,45
4.089280,4.333089,0.243810,70,59
4.089280,4.507239,0.417959,58,52
4.089280,4.681389,0.592109,51,54
4.251820,4.437579,0.185760,56,78
4.251820,4.518849,0.267029,68,56
4.251820,4.960028,0.708209,61,77
4.263429,4.774268,0.510839,53,76
4.437579,4.948418,0.510839,56,66
4.600119,4.751049,0.150930,79,58
4.774268,4.960028,0.185760,53,70
4.774268,4.971638,0.197370,77,68
4.960028,5.099348,0.139320,64,40
4.960028,5.134178,0.174150,52,81
4.960028,5.250278,0.290249,43,44
4.960028,5.900436,0.940408,62,54
4.960028,5.971380,1.011352,60,77
4.960028,5.982990,1.022962,55,78
5.134178,5.982990,0.848812,52,80
5.296717,5.447647,0.150930,84,62
5.296717,5.586967,0.290249,72,49
5.528917,5.853996,0.325079,43,37
5.633407,5.807556,0.174150,89,64
5.807556,5.946876,0.139320,88,68
5.971380,6.191970,0.220590,72,46
5.971380,6.621539,0.650159,48,85
5.971380,6.621539,0.650159,60,73
5.982990,6.621539,0.638549,52,90
5.982990,6.621539,0.638549,55,77
6.145530,6.482219,0.336689,36,47
