start_s,end_s,duration_s,pitch_midi,velocity
0.139320,0.383129,0.243810,61,93
0.150930,0.394739,0.243810,56,91
0.162540,0.394739,0.232200,65,68
0.383129,0.626939,0.243810,61,90
0.394739,0.638549,0.243810,56,91
0.394739,0.638549,0.243810,65,77
0.417959,0.603719,0.185760,73,44
0.626939,0.905578,0.278639,61,87
0.638549,0.847528,0.208980,65,78
0.638549,1.114558,0.476009,56,63
0.882358,1.091338,0.208980,66,60
0.882358,1.102948,0.220590,63,69
0.882358,1.114558,0.232200,58,89
1.114558,1.311927,0.197370,58,60
1.114558,1.346757,0.232200,56,81
1.114558,1.346757,0.232200,61,93
1.114558,1.358367,0.243810,65,62
1.114558,1.486077,0.371519,46,45
1.346757,1.590567,0.243810,56,89
1.346757,1.590567,0.243810,61,88
1.358367,1.602177,0.243810,65,77
1.416417,1.776327,0.359909,73,41
1.590567,2.067860,0.477293,56,68
1.590567,2.067860,0.477293,61,71
1.602177,1.822766,0.220590,65,77
1.834376,2.067860,0.233483,66,75
1.845986,2.102690,0.256703,58,77
1.857596,2.033030,0.175434,63,51
2.067860,2.300059,0.232200,61,87
2.067860,2.311669,0.243810,46,61
2.067860,2.311669,0.243810,65,72
2.067860,2.311669,0.243810,68,70
2.067860,2.323279,0.255420,56,49
2.300059,2.567089,0.267029,61,79
2.311669,2.462599,0.150930,73,44
2.311669,2.474209,0.162540,46,55
2.311669,2.543869,0.232200,65,80
2.311669,2.706409,0.394739,68,66
2.416159,2.636749,0.220590,49,52
2.543869,2.752849,0.208980,82,49
2.543869,2.776068,0.232200,54,39
2.555479,2.799288,0.243810,63,80
2.555479,2.799288,0.243810,66,65
2.799288,3.031488,0.232200,66,78
2.799288,3.043098,0.243810,63,79
3.031488,3.170808,0.139320,80,46
3.031488,3.263688,0.232200,61,96
3.031488,3.275298,0.243810,65,69
3.263688,3.670037,0.406349,61,76
3.275298,3.519107,0.243810,65,80
3.507497,3.937066,0.429569,74,65
3.519107,3.681647,0.162540,77,44
3.519107,3.751307,0.232200,65,71
3.519107,3.762917,0.243810,59,82
3.751307,3.984790,0.233483,65,73
3.762917,3.984790,0.221873,59,86
3.984790,4.158940,0.174150,78,60
3.984790,4.228600,0.243810,59,67
3.984790,4.367919,0.383129,70,63
3.984790,4.472409,0.487619,54,68
3.996400,4.460799,0.464399,63,64
4.228600,4.425969,0.197370,77,61
4.228600,4.716219,0.487619,68,73
4.460799,4.692999,0.232200,66,55
4.460799,4.692999,0.232200,75,65
4.460799,4.785878,0.325079,63,61
4.472409,4.716219,0.243810,54,72
4.704609,4.960028,0.255420,73,68
4.716219,4.971638,0.255420,54,78
4.716219,4.971638,0.255420,65,79
4.948418,5.436037,0.487619,61,76
4.960028,5.354767,0.394739,73,50
4.960028,5.447647,0.487619,63,44
4.960028,5.853996,0.893968,44,54
4.960028,5.912046,0.952018,56,63
4.971638,5.366377,0.394739,54,54
4.971638,5.436037,0.464399,66,47
5.192228,5.331547,0.139320,37,42
5.436037,5.865606,0.429569,72,52
5.436037,5.912046,0.476009,60,95
5.447647,5.900436,0.452789,63,79
5.912046,6.482219,0.570173,73,56
5.912046,7.085938,1.173892,53,90
5.912046,7.085938,1.173892,56,86
5.912046,7.085938,1.173892,61,88
5.923656,6.075870,0.152214,44,41
6.354509,6.679589,0.325079,37,55
