start_s,end_s,duration_s,pitch_midi,velocity
0.139320,1.010068,0.870748,58,88
0.150930,0.522449,0.371519,72,67
0.162540,0.371519,0.208980,65,69
0.371519,0.580499,0.208980,65,66
0.452789,0.708209,0.255420,46,51
0.568889,0.766259,0.197370,84,73
0.580499,0.975238,0.394739,65,58
0.777868,0.940408,0.162540,70,44
0.777868,0.940408,0.162540,82,67
0.998458,1.207438,0.208980,81,79
1.010068,1.439637,0.429569,58,73
1.207438,1.439637,0.232200,79,89
1.428027,1.637007,0.208980,77,90
1.439637,1.834376,0.394739,58,62
1.637007,1.880816,0.243810,76,92
1.869206,2.079470,0.210263,57,95
1.869206,2.694799,0.825592,65,67
2.079470,2.509039,0.429569,57,80
2.079470,2.509039,0.429569,72,74
2.288449,2.659969,0.371519,70,75
2.509039,3.031488,0.522449,72,78
2.509039,3.542327,1.033288,57,73
2.718019,3.588767,0.870748,69,87
2.950218,3.542327,0.592109,65,60
3.577157,4.321479,0.744322,67,56
3.577157,5.052908,1.475751,55,70
3.588767,4.634949,1.046182,62,62
3.786137,4.216990,0.430853,70,73
3.996400,4.205380,0.208980,77,66
3.996400,4.658169,0.661769,43,54
4.216990,4.425969,0.208980,76,87
4.425969,4.646559,0.220590,76,81
4.460799,4.751049,0.290249,67,39
4.634949,4.843928,0.208980,74,76
4.634949,5.052908,0.417959,62,57
4.855538,5.227058,0.371519,72,81
5.076128,5.215448,0.139320,67,48
5.076128,5.296717,0.220590,70,96
5.285107,5.482477,0.197370,42,40
5.296717,5.482477,0.185760,70,62
5.296717,5.900436,0.603719,65,48
5.296717,6.795688,1.498971,58,70
5.343157,6.354509,1.011352,54,87
5.505697,5.726287,0.220590,73,57
5.621797,5.807556,0.185760,46,40
5.726287,5.946876,0.220590,73,65
5.923656,6.145530,0.221873,75,90
6.145530,6.517049,0.371519,75,75
6.354509,6.575099,0.220590,54,76
6.354509,6.575099,0.220590,78,79
6.575099,6.911788,0.336689,78,75
6.575099,6.969838,0.394739,54,68
6.784078,7.004668,0.220590,80,83
6.795688,6.935008,0.139320,58,51
7.004668,7.341357,0.336689,76,55
7.004668,8.759059,1.754390,53,93
7.039498,7.678047,0.638549,81,50
7.109158,8.759059,1.649901,60,89
8.039240,8.457199,0.417959,81,42
8.108900,8.492029,0.383129,76,41
