start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.417959,0.267029,74,68
0.150930,0.557279,0.406349,51,85
0.417959,0.893968,0.476009,67,77
0.417959,0.952018,0.534059,62,83
0.545669,1.265488,0.719819,70,57
0.557279,0.870748,0.313469,51,59
0.684989,1.288707,0.603719,58,85
0.743039,1.091338,0.348299,39,46
0.952018,1.369977,0.417959,62,91
1.230658,1.648617,0.417959,51,86
1.369977,1.509297,0.139320,62,66
1.369977,1.520907,0.150930,74,71
1.509297,1.880816,0.371519,67,81
1.509297,1.927256,0.417959,62,81
1.648617,1.787937,0.139320,51,63
1.648617,1.845986,0.197370,70,77
1.787937,2.056250,0.268313,58,88
1.927256,2.056250,0.128994,62,68
1.927256,2.067860,0.140604,74,73
2.044640,2.346499,0.301859,70,75
2.056250,2.439379,0.383129,58,58
2.056250,2.497429,0.441179,62,76
2.183960,2.543869,0.359909,67,78
2.323279,2.590309,0.267029,72,70
2.334889,3.008268,0.673379,49,69
2.590309,3.135978,0.545669,60,79
2.601919,2.973438,0.371519,65,69
2.729629,3.461057,0.731429,68,60
2.857338,3.449447,0.592109,56,85
3.135978,3.693257,0.557279,60,80
3.426227,3.973180,0.546953,49,79
3.565547,3.716477,0.150930,72,71
3.693257,4.228600,0.535343,60,78
3.704867,3.984790,0.279923,65,72
3.832576,4.019620,0.187044,68,77
3.960286,4.507239,0.546953,56,81
3.971896,4.100890,0.128994,72,28
4.100890,4.251820,0.150930,72,78
4.228600,4.495629,0.267029,60,89
4.228600,4.588509,0.359909,68,70
4.379529,4.623339,0.243810,65,73
4.495629,4.634949,0.139320,60,56
4.507239,4.727829,0.220590,74,65
4.507239,5.250278,0.743039,48,68
4.634949,5.041298,0.406349,67,60
4.774268,4.936808,0.162540,59,82
4.774268,4.960028,0.185760,71,56
4.913588,5.076128,0.162540,74,79
4.936808,5.331547,0.394739,59,77
5.064518,5.494087,0.429569,76,67
5.064518,5.621797,0.557279,55,87
5.331547,5.749507,0.417959,59,85
5.598577,6.273239,0.674663,49,74
5.610187,5.761117,0.150930,77,70
5.737897,5.912046,0.174150,68,64
5.865606,6.145530,0.279923,56,87
5.888826,6.122310,0.233483,72,73
6.006210,6.238410,0.232200,77,72
6.133920,6.377729,0.243810,80,52
6.145530,6.412559,0.267029,56,80
6.145530,6.702809,0.557279,60,83
6.412559,6.702809,0.290249,56,94
6.679589,7.062718,0.383129,76,63
6.702809,6.900178,0.197370,36,35
6.702809,6.981448,0.278639,72,43
6.702809,7.190428,0.487619,55,76
6.702809,7.190428,0.487619,59,79
6.807298,7.190428,0.383129,48,86
6.865348,7.132378,0.267029,43,52
