start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.557279,0.406349,43,92
0.150930,0.557279,0.406349,62,52
0.348299,0.708209,0.359909,67,68
0.557279,0.743039,0.185760,62,52
0.557279,0.812698,0.255420,69,49
0.557279,1.056508,0.499229,43,61
0.557279,1.369977,0.812698,50,78
0.766259,0.975238,0.208980,71,81
0.975238,1.114558,0.139320,62,39
0.975238,1.358367,0.383129,74,63
0.975238,1.567347,0.592109,59,86
1.381587,1.602177,0.220590,55,84
1.381587,1.787937,0.406349,69,73
1.590567,1.938866,0.348299,67,68
1.602177,1.998200,0.396023,55,76
1.811156,1.962086,0.150930,65,38
1.811156,2.009810,0.198654,46,92
1.998200,2.172350,0.174150,58,51
2.009810,2.358109,0.348299,70,67
2.009810,2.578699,0.568889,46,72
2.207180,2.636749,0.429569,53,90
2.218790,2.404549,0.185760,72,55
2.416159,2.613529,0.197370,74,81
2.625139,3.008268,0.383129,77,64
2.625139,3.252078,0.626939,62,88
2.636749,3.043098,0.406349,53,72
3.043098,3.252078,0.208980,58,97
3.252078,3.414617,0.162540,62,55
3.252078,3.472667,0.220590,58,94
3.252078,3.507497,0.255420,74,79
3.461057,3.681647,0.220590,60,45
3.461057,3.739697,0.278639,70,68
3.461057,4.286649,0.825592,48,74
3.472667,3.704867,0.232200,58,63
3.670037,3.867406,0.197370,72,67
3.681647,4.019620,0.337973,60,53
3.867406,4.286649,0.419243,55,90
4.077670,4.356309,0.278639,76,76
4.275039,4.518849,0.243810,72,63
4.286649,4.437579,0.150930,48,53
4.286649,4.484019,0.197370,55,69
4.286649,5.087738,0.801088,60,78
4.484019,4.692999,0.208980,55,73
4.484019,4.692999,0.208980,74,74
4.681389,4.936808,0.255420,76,72
4.692999,5.285107,0.592109,55,87
4.901978,5.076128,0.174150,79,65
5.110958,5.319937,0.208980,77,77
5.122568,5.540527,0.417959,51,92
5.134178,5.319937,0.185760,63,43
5.319937,5.540527,0.220590,63,56
5.331547,5.528917,0.197370,75,79
5.528917,5.946876,0.417959,74,57
5.528917,6.377729,0.848812,58,74
5.540527,5.679847,0.139320,63,41
5.540527,5.761117,0.220590,51,73
5.575357,5.994600,0.419243,39,54
5.726287,6.133920,0.407633,72,70
5.946876,6.157140,0.210263,74,76
5.958486,6.157140,0.198654,63,83
6.157140,6.389339,0.232200,75,81
6.157140,6.598319,0.441179,63,70
6.377729,6.644759,0.267029,58,100
6.633149,6.865348,0.232200,79,72
6.644759,6.946618,0.301859,58,87
6.900178,7.074328,0.174150,69,57
6.900178,8.155340,1.255161,50,92
6.958228,7.759317,0.801088,62,49
7.016278,7.318137,0.301859,78,59
7.074328,8.143730,1.069402,69,50
