start_s,end_s,duration_s,pitch_midi,velocity
0.139320,0.383129,0.243810,77,68
0.139320,1.102948,0.963628,49,93
0.383129,0.928798,0.545669,65,71
0.626939,1.253878,0.626939,68,76
1.102948,1.416417,0.313469,75,70
1.102948,1.520907,0.417959,60,44
1.102948,2.056250,0.953302,48,82
1.346757,1.985306,0.638549,63,71
1.567347,2.265229,0.697883,68,84
2.056250,2.300059,0.243810,73,72
2.067860,3.031488,0.963628,46,80
2.300059,2.799288,0.499229,61,85
2.543869,2.810898,0.267029,72,80
2.764459,3.101148,0.336689,70,80
3.031488,3.495887,0.464399,72,75
3.031488,3.519107,0.487619,45,94
3.507497,4.147330,0.639833,68,56
3.519107,4.158940,0.639833,44,79
3.530717,3.693257,0.162540,56,46
3.984790,4.263429,0.278639,70,72
3.984790,4.960028,0.975238,42,88
4.216990,4.460799,0.243810,72,81
4.460799,4.646559,0.185760,61,38
4.460799,4.727829,0.267029,73,67
4.704609,4.936808,0.232200,78,69
4.901978,5.041298,0.139320,44,83
4.948418,5.169008,0.220590,77,61
5.052908,5.923656,0.870748,44,85
5.192228,5.470867,0.278639,73,69
5.436037,5.703067,0.267029,75,66
5.436037,5.842386,0.406349,63,46
5.656627,5.946876,0.290249,72,83
5.912046,6.145530,0.233483,70,57
5.912046,6.633149,0.721102,46,90
5.923656,6.087480,0.163824,58,40
6.145530,6.575099,0.429569,72,67
6.377729,6.749249,0.371519,74,71
6.633149,6.842128,0.208980,65,49
6.633149,6.876958,0.243810,77,88
6.633149,7.701267,1.068118,46,81
6.876958,7.085938,0.208980,65,34
6.876958,7.225258,0.348299,77,78
6.911788,7.689657,0.777868,82,68
