start_s,end_s,duration_s,pitch_midi,velocity
0.139320,0.452789,0.313469,75,65
0.150930,0.476009,0.325079,59,40
0.150930,0.940408,0.789478,47,80
0.313469,0.534059,0.220590,66,49
0.476009,0.661769,0.185760,59,53
0.487619,0.696599,0.208980,71,71
0.638549,0.986848,0.348299,49,88
0.650159,0.859138,0.208980,76,75
0.650159,1.091338,0.441179,61,40
0.812698,1.137778,0.325079,66,72
0.986848,1.335147,0.348299,71,72
0.986848,1.369977,0.383129,49,64
1.137778,1.335147,0.197370,59,54
1.137778,1.416417,0.278639,66,50
1.137778,1.509297,0.371519,78,68
1.149388,2.834118,1.684731,51,79
1.660227,1.845986,0.185760,66,87
1.811156,2.207180,0.396023,39,40
1.845986,1.986590,0.140604,66,86
1.986590,2.149130,0.162540,66,82
2.149130,2.520649,0.371519,66,68
2.311669,2.764459,0.452789,68,84
2.474209,2.810898,0.336689,71,93
2.810898,3.124368,0.313469,71,73
2.810898,3.147588,0.336689,55,92
2.985048,3.298517,0.313469,64,73
3.135978,3.646817,0.510839,67,66
3.147588,3.321737,0.174150,55,78
3.321737,4.124110,0.802372,54,73
3.495887,3.902236,0.406349,64,61
3.646817,4.089280,0.442463,67,72
3.809356,4.216990,0.407633,74,66
3.809356,4.646559,0.837202,52,83
4.309869,4.774268,0.464399,59,81
4.437579,4.681389,0.243810,40,50
4.472409,4.948418,0.476009,62,77
4.646559,4.983248,0.336689,64,65
4.646559,4.994858,0.348299,52,76
4.797488,5.145788,0.348299,67,95
4.983248,5.308327,0.325079,64,78
4.994858,5.308327,0.313469,52,64
5.145788,5.470867,0.325079,67,77
5.319937,5.494087,0.174150,72,52
5.319937,5.586967,0.267029,44,47
5.319937,5.645017,0.325079,51,65
5.319937,5.656627,0.336689,60,81
5.319937,5.946876,0.626939,65,54
5.319937,5.971380,0.651443,56,63
5.645017,5.853996,0.208980,70,65
5.645017,6.470609,0.825592,51,80
5.656627,5.819166,0.162540,60,70
5.819166,5.982990,0.163824,72,79
5.819166,6.296459,0.477293,60,66
5.842386,6.366119,0.523733,44,43
5.971380,6.296459,0.325079,75,62
5.971380,6.621539,0.650159,56,63
5.982990,6.308069,0.325079,72,45
6.296459,6.598319,0.301859,60,59
6.308069,6.482219,0.174150,72,92
6.470609,6.644759,0.174150,51,64
6.470609,6.644759,0.174150,75,78
6.482219,6.633149,0.150930,72,66
6.644759,7.027888,0.383129,61,50
6.656369,6.795688,0.139320,64,46
6.656369,7.143988,0.487619,57,78
6.656369,7.643217,0.986848,52,77
6.702809,7.898636,1.195828,49,77
6.981448,7.143988,0.162540,75,70
7.143988,7.364577,0.220590,76,67
7.143988,7.643217,0.499229,57,67
7.318137,7.608387,0.290249,78,69
7.643217,7.852196,0.208980,57,66
7.643217,7.875416,0.232200,76,71
7.643217,7.946360,0.303143,52,67
7.805756,7.946360,0.140604,78,79
7.969580,8.236610,0.267029,60,49
7.969580,9.409217,1.439637,67,41
7.969580,9.490487,1.520907,44,81
7.969580,9.490487,1.520907,48,86
7.981190,9.223458,1.242268,56,55
7.981190,9.490487,1.509297,51,75
8.085680,8.631349,0.545669,39,47
8.248220,8.909988,0.661769,32,47
8.399149,8.550079,0.150930,60,44
9.084138,9.385997,0.301859,60,47
