start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.557279,0.406349,43,91
0.150930,0.557279,0.406349,62,52
0.348299,0.731429,0.383129,67,67
0.557279,0.743039,0.185760,62,52
0.557279,0.801088,0.243810,69,47
0.557279,1.068118,0.510839,43,60
0.557279,1.358367,0.801088,50,77
0.777868,0.975238,0.197370,71,82
0.975238,1.335147,0.359909,62,40
0.975238,1.369977,0.394739,74,61
0.975238,1.578957,0.603719,59,86
1.381587,1.602177,0.220590,55,85
1.381587,1.787937,0.406349,69,72
1.590567,1.938866,0.348299,67,69
1.602177,2.009810,0.407633,55,75
1.811156,1.950476,0.139320,65,38
1.811156,2.009810,0.198654,46,93
1.998200,2.172350,0.174150,58,51
2.009810,2.334889,0.325079,70,67
2.009810,2.578699,0.568889,46,71
2.207180,2.636749,0.429569,53,90
2.218790,2.404549,0.185760,72,57
2.416159,2.613529,0.197370,74,80
2.625139,3.252078,0.626939,62,89
2.636749,3.008268,0.371519,77,66
2.636749,3.054708,0.417959,53,72
3.043098,3.252078,0.208980,58,98
3.252078,3.414617,0.162540,62,57
3.252078,3.472667,0.220590,58,94
3.252078,3.507497,0.255420,74,79
3.461057,3.670037,0.208980,60,43
3.461057,3.739697,0.278639,70,68
3.461057,3.879016,0.417959,48,88
3.472667,3.681647,0.208980,58,65
3.670037,3.867406,0.197370,72,66
3.670037,4.031230,0.361193,60,53
3.879016,4.089280,0.210263,55,95
3.879016,4.286649,0.407633,48,61
4.077670,4.367919,0.290249,76,76
4.089280,4.275039,0.185760,55,87
4.275039,4.484019,0.208980,55,68
4.286649,4.425969,0.139320,48,56
4.286649,4.518849,0.232200,72,65
4.286649,5.076128,0.789478,60,78
4.484019,4.692999,0.208980,55,72
4.484019,4.692999,0.208980,74,74
4.681389,4.936808,0.255420,76,70
4.692999,5.296717,0.603719,55,86
4.901978,5.087738,0.185760,79,62
5.110958,5.319937,0.208980,77,75
5.122568,5.552137,0.429569,51,91
5.134178,5.319937,0.185760,63,45
5.319937,5.691457,0.371519,63,50
5.331547,5.528917,0.197370,75,78
5.528917,5.946876,0.417959,58,86
5.528917,5.946876,0.417959,74,56
5.552137,5.761117,0.208980,51,72
5.586967,5.923656,0.336689,39,57
5.737897,6.122310,0.384413,72,70
5.946876,6.157140,0.210263,74,76
5.946876,6.389339,0.442463,58,61
5.958486,6.157140,0.198654,63,80
6.157140,6.389339,0.232200,75,82
6.157140,6.586709,0.429569,63,70
6.389339,6.644759,0.255420,58,100
6.633149,6.876958,0.243810,79,70
6.644759,6.946618,0.301859,58,88
6.900178,7.074328,0.174150,69,59
6.900178,8.155340,1.255161,50,92
6.911788,7.794146,0.882358,62,49
7.016278,7.329747,0.313469,78,62
7.074328,8.143730,1.069402,69,50
