start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.383129,0.232200,61,95
0.150930,0.394739,0.243810,56,92
0.150930,0.394739,0.243810,65,67
0.383129,0.626939,0.243810,61,93
0.394739,0.626939,0.232200,56,94
0.394739,0.638549,0.243810,65,79
0.452789,0.615329,0.162540,73,43
0.626939,0.893968,0.267029,61,88
0.626939,1.114558,0.487619,56,65
0.638549,0.847528,0.208980,65,79
0.870748,1.091338,0.220590,66,59
0.870748,1.114558,0.243810,58,87
0.882358,1.102948,0.220590,63,69
1.114558,1.311927,0.197370,58,60
1.114558,1.346757,0.232200,56,80
1.114558,1.346757,0.232200,61,93
1.114558,1.346757,0.232200,65,59
1.114558,1.486077,0.371519,46,44
1.346757,1.590567,0.243810,56,88
1.346757,1.590567,0.243810,61,88
1.346757,1.602177,0.255420,65,77
1.428027,1.578957,0.150930,73,44
1.590567,1.787937,0.197370,73,38
1.590567,2.067860,0.477293,56,69
1.590567,2.067860,0.477293,61,71
1.602177,1.822766,0.220590,65,77
1.834376,2.067860,0.233483,66,76
1.845986,2.160740,0.314753,58,70
1.857596,2.044640,0.187044,63,51
2.067860,2.288449,0.220590,56,51
2.067860,2.300059,0.232200,46,63
2.067860,2.300059,0.232200,61,87
2.067860,2.311669,0.243810,65,72
2.067860,2.416159,0.348299,68,75
2.067860,2.694799,0.626939,49,44
2.300059,2.590309,0.290249,61,78
2.311669,2.462599,0.150930,46,52
2.311669,2.555479,0.243810,65,77
2.416159,2.729629,0.313469,68,60
2.543869,2.752849,0.208980,82,47
2.543869,2.764459,0.220590,54,39
2.555479,2.787678,0.232200,63,81
2.555479,2.799288,0.243810,66,64
2.787678,3.043098,0.255420,63,79
2.799288,3.031488,0.232200,66,78
3.031488,3.263688,0.232200,61,98
3.031488,3.275298,0.243810,65,71
3.263688,3.658427,0.394739,61,78
3.275298,3.519107,0.243810,65,80
3.507497,3.937066,0.429569,74,65
3.519107,3.681647,0.162540,77,43
3.519107,3.751307,0.232200,65,71
3.519107,3.762917,0.243810,59,82
3.751307,3.984790,0.233483,65,73
3.762917,3.984790,0.221873,59,85
3.984790,4.170550,0.185760,78,58
3.984790,4.216990,0.232200,59,67
3.984790,4.240210,0.255420,70,75
3.984790,4.472409,0.487619,54,68
4.008010,4.182160,0.174150,47,41
4.008010,4.472409,0.464399,63,62
4.228600,4.425969,0.197370,77,62
4.228600,4.727829,0.499229,68,72
4.472409,4.692999,0.220590,66,57
4.472409,4.692999,0.220590,75,67
4.472409,4.716219,0.243810,54,73
4.472409,4.716219,0.243810,63,68
4.704609,4.960028,0.255420,73,67
4.716219,4.971638,0.255420,54,77
4.716219,4.971638,0.255420,65,76
4.960028,5.354767,0.394739,73,50
4.960028,5.436037,0.476009,56,74
4.960028,5.436037,0.476009,61,74
4.960028,5.447647,0.487619,63,43
4.960028,5.842386,0.882358,44,53
4.971638,5.354767,0.383129,54,54
4.971638,5.436037,0.464399,66,48
5.157398,5.377987,0.220590,37,43
5.436037,5.865606,0.429569,72,52
5.436037,5.912046,0.476009,56,50
5.436037,5.912046,0.476009,60,95
5.447647,5.900436,0.452789,63,78
5.912046,6.041040,0.128994,65,46
5.912046,6.482219,0.570173,73,57
5.912046,7.085938,1.173892,53,90
5.912046,7.085938,1.173892,56,86
5.912046,7.085938,1.173892,61,88
5.923656,6.087480,0.163824,44,42
6.342899,6.667979,0.325079,37,53
