start_s,end_s,duration_s,pitch_midi,velocity
0.139320,0.336689,0.197370,76,66
0.139320,0.684989,0.545669,48,82
0.150930,0.545669,0.394739,60,55
0.336689,0.580499,0.243810,67,72
0.534059,0.870748,0.336689,72,72
0.534059,0.952018,0.417959,55,85
0.545669,0.917188,0.371519,60,63
0.719819,0.952018,0.232200,79,61
0.917188,1.137778,0.220590,76,82
0.917188,1.311927,0.394739,60,87
1.114558,1.311927,0.197370,74,79
1.149388,1.300317,0.150930,55,51
1.311927,1.509297,0.197370,55,92
1.311927,1.671837,0.359909,60,58
1.311927,1.671837,0.359909,72,71
1.497687,1.985306,0.487619,67,68
1.509297,1.822766,0.313469,55,66
1.706667,1.938866,0.232200,76,67
1.706667,2.079470,0.372803,53,81
1.904036,2.091080,0.187044,69,98
2.067860,2.265229,0.197370,41,44
2.079470,2.276839,0.197370,60,92
2.079470,2.392939,0.313469,53,53
2.079470,2.404549,0.325079,72,57
2.091080,2.311669,0.220590,69,64
2.265229,2.450989,0.185760,79,62
2.276839,2.509039,0.232200,60,81
2.439379,2.590309,0.150930,69,51
2.474209,2.659969,0.185760,77,67
2.474209,3.147588,0.673379,57,73
2.659969,2.845728,0.185760,76,63
2.857338,3.240468,0.383129,53,94
2.857338,3.240468,0.383129,72,56
3.228858,3.577157,0.348299,74,66
3.240468,3.646817,0.406349,52,82
3.437837,3.658427,0.220590,67,96
3.635207,3.832576,0.197370,59,92
3.646817,3.925456,0.278639,71,51
3.646817,3.973180,0.326363,52,58
3.646817,4.112500,0.465683,64,58
3.658427,4.008010,0.349583,67,68
3.832576,4.100890,0.268313,74,74
3.832576,4.124110,0.291533,59,70
4.019620,4.472409,0.452789,57,77
4.205380,4.600119,0.394739,67,88
4.402749,4.739439,0.336689,72,62
4.402749,4.809098,0.406349,60,86
4.576899,4.797488,0.220590,76,89
4.600119,4.774268,0.174150,67,61
4.785878,5.296717,0.510839,50,73
4.797488,4.994858,0.197370,62,43
4.797488,5.076128,0.278639,77,74
4.994858,5.169008,0.174150,62,52
4.994858,5.180618,0.185760,74,70
5.192228,5.517307,0.325079,57,65
5.192228,5.668237,0.476009,45,82
5.377987,5.586967,0.208980,77,74
5.563747,5.912046,0.348299,55,59
5.575357,6.284849,0.709493,43,84
5.761117,5.912046,0.150930,81,50
5.958486,6.331289,0.372803,47,85
5.958486,6.331289,0.372803,59,69
6.331289,7.085938,0.754649,48,92
6.342899,6.749249,0.406349,76,60
6.342899,7.085938,0.743039,60,56
