start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.313469,0.162540,60,45
0.150930,0.603719,0.452789,48,68
0.162540,0.325079,0.162540,64,75
0.313469,0.766259,0.452789,50,58
0.325079,0.476009,0.150930,65,67
0.476009,0.638549,0.162540,52,74
0.476009,0.766259,0.290249,67,67
0.638549,0.952018,0.313469,69,65
0.638549,1.184218,0.545669,53,63
0.812698,0.975238,0.162540,71,68
0.812698,1.149388,0.336689,55,69
0.975238,1.172608,0.197370,72,71
0.975238,1.451247,0.476009,57,60
1.149388,1.311927,0.162540,59,81
1.149388,1.323537,0.174150,55,58
1.149388,1.323537,0.174150,74,66
1.311927,1.474467,0.162540,76,71
1.311927,1.776327,0.464399,60,65
1.486077,1.625397,0.139320,65,64
1.486077,1.938866,0.452789,50,55
1.648617,1.811156,0.162540,52,71
1.648617,1.950476,0.301859,67,71
1.811156,1.973696,0.162540,53,73
1.811156,2.114300,0.303143,69,67
1.973696,2.323279,0.349583,53,58
1.985306,2.311669,0.326363,55,70
1.986590,2.137520,0.150930,71,66
2.137520,2.601919,0.464399,57,62
2.149130,2.346499,0.197370,72,68
2.311669,2.474209,0.162540,59,83
2.311669,2.485819,0.174150,55,57
2.311669,2.532259,0.220590,74,61
2.474209,2.648359,0.174150,76,70
2.474209,2.810898,0.336689,60,68
2.648359,2.822508,0.174150,77,70
2.648359,3.066318,0.417959,62,65
2.810898,2.950218,0.139320,64,39
2.810898,3.066318,0.255420,79,63
2.810898,3.112758,0.301859,60,61
2.857338,3.147588,0.290249,52,90
3.135978,3.449447,0.313469,81,58
3.147588,3.321737,0.174150,53,94
3.321737,3.937066,0.615329,53,61
3.484277,4.124110,0.639833,55,86
3.495887,3.704867,0.208980,67,46
3.495887,3.820966,0.325079,62,81
3.646817,4.054450,0.407633,43,44
3.820966,4.100890,0.279923,77,73
3.820966,4.158940,0.337973,62,94
4.147330,4.344699,0.197370,79,41
4.147330,4.484019,0.336689,56,89
4.158940,4.472409,0.313469,63,74
4.449189,4.623339,0.174150,44,44
4.472409,4.646559,0.174150,63,82
4.472409,4.751049,0.278639,82,43
4.484019,4.646559,0.162540,56,86
4.623339,4.878758,0.255420,44,43
4.646559,4.809098,0.162540,56,82
4.646559,4.820708,0.174150,63,81
4.809098,5.029688,0.220590,68,47
4.809098,5.029688,0.220590,79,50
4.809098,5.494087,0.684989,56,86
4.820708,5.540527,0.719819,63,67
5.018078,5.366377,0.348299,44,48
5.157398,5.447647,0.290249,77,79
5.470867,5.761117,0.290249,76,70
5.494087,5.819166,0.325079,55,91
5.645017,6.308069,0.663053,60,82
5.656627,5.819166,0.162540,72,33
5.819166,6.052650,0.233483,84,67
5.819166,6.099090,0.279923,72,55
5.819166,6.145530,0.326363,55,58
5.830776,6.250020,0.419243,64,73
6.145530,6.400949,0.255420,76,70
6.145530,6.482219,0.336689,55,88
6.308069,6.981448,0.673379,60,72
6.470609,6.702809,0.232200,84,64
6.470609,6.726029,0.255420,72,42
6.482219,6.818908,0.336689,55,60
6.482219,6.935008,0.452789,64,61
6.656369,6.818908,0.162540,77,79
6.818908,7.074328,0.255420,76,68
6.818908,7.271698,0.452789,55,84
6.981448,7.318137,0.336689,60,92
7.143988,7.318137,0.174150,84,65
7.155598,7.445847,0.290249,64,72
7.318137,7.492287,0.174150,60,93
7.480677,7.619997,0.139320,72,37
7.480677,8.085680,0.605003,55,99
7.492287,8.085680,0.593393,60,84
