start_s,end_s,duration_s,pitch_midi,velocity
0.139320,0.534059,0.394739,62,77
0.150930,0.417959,0.267029,60,68
0.150930,0.568889,0.417959,53,80
0.417959,0.557279,0.139320,60,82
0.545669,1.102948,0.557279,55,80
0.557279,0.824308,0.267029,60,82
0.568889,0.777868,0.208980,72,40
0.568889,0.789478,0.220590,43,44
0.568889,1.114558,0.545669,52,83
0.824308,1.010068,0.185760,79,47
0.824308,1.114558,0.290249,60,83
1.091338,1.637007,0.545669,50,73
1.102948,1.358367,0.255420,62,50
1.102948,1.381587,0.278639,55,83
1.114558,1.474467,0.359909,52,53
1.114558,1.660227,0.545669,59,84
1.288707,1.497687,0.208980,43,48
1.369977,1.532517,0.162540,79,50
1.381587,1.660227,0.278639,55,85
1.660227,1.857596,0.197370,72,46
1.660227,1.927256,0.267029,55,83
1.660227,2.079470,0.419243,64,41
1.660227,2.601919,0.941692,52,81
1.660227,2.613529,0.953302,60,79
1.927256,2.590309,0.663053,55,75
2.044640,2.218790,0.174150,72,45
2.044640,2.253620,0.208980,84,72
2.439379,2.578699,0.139320,91,77
2.601919,3.008268,0.406349,56,74
2.601919,3.019878,0.417959,53,80
2.613529,3.147588,0.534059,58,66
2.996658,3.577157,0.580499,51,72
3.008268,3.565547,0.557279,56,82
3.019878,3.182418,0.162540,65,54
3.019878,3.565547,0.545669,53,76
3.275298,3.472667,0.197370,79,51
3.565547,4.100890,0.535343,53,79
3.565547,4.100890,0.535343,56,74
3.577157,4.089280,0.512123,51,49
3.577157,4.228600,0.651443,58,67
4.089280,4.785878,0.696599,51,70
4.100890,4.774268,0.673379,53,76
4.100890,4.785878,0.684989,56,77
4.367919,4.542069,0.174150,63,42
4.507239,4.646559,0.139320,84,49
4.542069,4.716219,0.174150,44,45
4.785878,4.936808,0.150930,64,33
4.785878,4.983248,0.197370,52,88
4.785878,4.983248,0.197370,71,54
4.785878,6.087480,1.301601,60,76
4.785878,6.087480,1.301601,62,67
4.983248,6.087480,1.104232,52,96
