start_s,end_s,duration_s,pitch_midi,velocity
0.139320,0.348299,0.208980,39,96
0.139320,0.580499,0.441179,67,71
0.348299,0.545669,0.197370,58,43
0.348299,0.545669,0.197370,70,56
0.348299,1.044898,0.696599,39,69
0.348299,1.149388,0.801088,46,74
0.545669,0.684989,0.139320,58,50
0.545669,0.708209,0.162540,77,62
0.743039,1.033288,0.290249,75,69
0.743039,1.068118,0.325079,63,43
0.743039,1.532517,0.789478,51,85
1.149388,1.497687,0.348299,58,41
1.149388,1.695057,0.545669,70,50
1.149388,1.857596,0.708209,46,80
1.567347,1.950476,0.383129,42,94
1.950476,2.358109,0.407633,42,67
1.962086,2.462599,0.500513,70,68
1.962086,2.706409,0.744322,49,78
2.149130,2.334889,0.185760,77,69
2.346499,2.741239,0.394739,75,73
2.346499,3.519107,1.172608,53,88
2.741239,3.344957,0.603719,70,90
3.344957,3.948676,0.603719,45,81
3.356567,3.495887,0.139320,57,46
3.356567,3.704867,0.348299,69,57
3.553937,3.890626,0.336689,61,53
3.553937,4.309869,0.755932,49,76
3.751307,3.948676,0.197370,78,77
3.960286,4.170550,0.210263,76,55
3.960286,4.182160,0.221873,64,49
3.960286,5.157398,1.197112,52,75
4.344699,4.751049,0.406349,69,96
4.739439,5.180618,0.441179,60,51
4.739439,5.482477,0.743039,48,81
4.751049,5.018078,0.267029,69,60
4.751049,5.110958,0.359909,72,52
5.157398,5.308327,0.150930,64,44
5.157398,5.377987,0.220590,76,68
5.157398,5.912046,0.754649,52,78
5.343157,5.540527,0.197370,81,79
5.552137,5.958486,0.406349,55,94
5.958486,6.145530,0.187044,55,85
5.958486,6.157140,0.198654,76,82
6.145530,6.319679,0.174150,78,76
6.145530,6.366119,0.220590,55,70
6.342899,7.457457,1.114558,39,100
6.354509,7.202038,0.847528,51,54
