start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.534059,0.383129,50,87
0.150930,0.534059,0.383129,62,61
0.150930,0.534059,0.383129,78,51
0.336689,0.545669,0.208980,57,96
0.534059,0.696599,0.162540,78,74
0.534059,0.917188,0.383129,50,57
0.534059,0.928798,0.394739,62,76
0.545669,0.731429,0.185760,57,77
0.719819,0.893968,0.174150,79,65
0.731429,0.928798,0.197370,57,96
0.917188,1.091338,0.174150,81,56
0.917188,1.311927,0.394739,50,86
0.928798,1.079728,0.150930,78,58
0.928798,1.114558,0.185760,57,76
0.928798,1.300317,0.371519,62,60
1.114558,1.311927,0.197370,57,97
1.300317,1.706667,0.406349,62,88
1.311927,1.497687,0.185760,57,74
1.311927,1.578957,0.267029,78,66
1.311927,1.706667,0.394739,50,63
1.497687,1.706667,0.208980,57,96
1.706667,1.892426,0.185760,76,58
1.706667,1.904036,0.197370,50,87
1.706667,1.904036,0.197370,57,85
1.706667,1.915646,0.208980,79,59
1.706667,2.056250,0.349583,62,49
1.904036,2.253620,0.349583,50,69
1.904036,2.265229,0.361193,57,83
1.973696,2.114300,0.140604,38,45
2.079470,2.346499,0.267029,78,67
2.079470,2.474209,0.394739,61,81
2.091080,2.404549,0.313469,74,59
2.265229,2.474209,0.208980,57,93
2.439379,2.915388,0.476009,38,44
2.474209,2.636749,0.162540,76,50
2.474209,2.659969,0.185760,50,86
2.474209,2.659969,0.185760,57,87
2.474209,2.834118,0.359909,62,52
2.474209,2.834118,0.359909,73,61
2.659969,2.996658,0.336689,50,62
2.659969,3.043098,0.383129,57,90
2.845728,3.391397,0.545669,61,81
3.043098,3.252078,0.208980,57,95
3.240468,3.414617,0.174150,81,60
3.240468,3.472667,0.232200,77,59
3.240468,3.646817,0.406349,65,51
3.252078,3.577157,0.325079,57,64
3.252078,3.646817,0.394739,53,92
3.437837,3.646817,0.208980,60,91
3.635207,3.774527,0.139320,77,49
3.635207,3.809356,0.174150,81,73
3.646817,3.832576,0.185760,60,74
3.646817,3.832576,0.185760,65,64
3.646817,4.008010,0.361193,53,66
3.832576,3.973180,0.140604,83,59
3.832576,4.205380,0.372803,60,85
4.008010,4.193770,0.185760,81,60
4.008010,4.205380,0.197370,84,64
4.008010,4.402749,0.394739,53,92
4.019620,4.298259,0.278639,65,54
4.205380,4.414359,0.208980,60,95
4.402749,4.588509,0.185760,77,50
4.402749,4.669779,0.267029,81,63
4.402749,4.751049,0.348299,65,56
4.402749,4.774268,0.371519,53,73
4.414359,4.588509,0.174150,60,79
4.588509,4.797488,0.208980,60,97
4.785878,5.180618,0.394739,56,95
4.797488,5.145788,0.348299,60,70
4.994858,5.377987,0.383129,63,64
5.006468,5.145788,0.139320,44,65
5.180618,5.343157,0.162540,84,56
5.180618,5.540527,0.359909,68,80
5.180618,5.563747,0.383129,56,63
5.377987,5.528917,0.150930,86,63
5.377987,5.552137,0.174150,82,69
5.377987,5.563747,0.185760,63,79
5.563747,5.703067,0.139320,87,51
5.563747,5.749507,0.185760,84,49
5.563747,5.772727,0.208980,63,53
5.563747,5.958486,0.394739,56,93
5.761117,5.900436,0.139320,44,59
5.772727,6.145530,0.372803,63,72
5.958486,6.157140,0.198654,68,95
5.958486,6.157140,0.198654,84,57
5.958486,6.319679,0.361193,56,68
6.145530,6.331289,0.185760,63,91
6.157140,6.342899,0.185760,68,76
6.331289,6.563489,0.232200,63,60
6.331289,6.726029,0.394739,58,89
6.528659,6.691199,0.162540,87,59
6.528659,6.702809,0.174150,84,63
6.540269,6.679589,0.139320,46,54
6.540269,6.935008,0.394739,65,67
6.726029,7.109158,0.383129,58,73
6.726029,7.109158,0.383129,70,80
6.935008,7.294917,0.359909,65,75
7.120768,7.503897,0.383129,60,83
7.306527,7.457457,0.150930,89,56
7.306527,7.701267,0.394739,67,89
7.364577,7.538727,0.174150,48,43
7.503897,7.666437,0.162540,88,64
7.503897,7.863806,0.359909,72,74
7.503897,7.875416,0.371519,60,67
7.701267,8.526859,0.825592,67,75
7.875416,8.526859,0.651443,62,100
