start_s,end_s,duration_s,pitch_midi,velocity
0.150930,0.905578,0.754649,47,89
0.150930,0.905578,0.754649,59,58
0.150930,0.917188,0.766259,54,77
0.150930,0.963628,0.812698,51,83
0.162540,0.325079,0.162540,42,36
0.267029,0.789478,0.522449,63,49
0.394739,0.534059,0.139320,87,61
0.615329,0.801088,0.185760,35,55
0.905578,1.149388,0.243810,59,76
0.905578,1.335147,0.429569,47,60
0.905578,1.671837,0.766259,56,84
0.952018,1.567347,0.615329,40,48
0.963628,1.404807,0.441179,52,91
0.975238,1.335147,0.359909,64,47
1.149388,1.404807,0.255420,59,76
1.393197,1.602177,0.208980,80,65
1.393197,1.625397,0.232200,83,74
1.404807,1.567347,0.162540,64,45
1.404807,1.660227,0.255420,52,86
1.404807,1.660227,0.255420,59,59
1.486077,1.648617,0.162540,47,58
1.660227,1.799546,0.139320,42,38
1.660227,1.799546,0.139320,51,84
1.660227,2.276839,0.616613,63,38
1.660227,2.404549,0.744322,47,88
1.660227,2.404549,0.744322,54,74
1.660227,2.404549,0.744322,59,57
1.799546,2.450989,0.651443,51,83
2.125910,2.323279,0.197370,35,51
2.392939,2.892168,0.499229,56,88
2.404549,2.625139,0.220590,47,60
2.404549,2.648359,0.243810,59,79
2.404549,2.648359,0.243810,64,57
2.416159,2.601919,0.185760,40,48
2.450989,2.648359,0.197370,52,90
2.648359,2.857338,0.208980,76,64
2.648359,2.938608,0.290249,64,59
2.648359,3.147588,0.499229,59,75
2.648359,3.159198,0.510839,52,83
2.741239,3.054708,0.313469,40,47
2.892168,3.147588,0.255420,75,67
2.892168,3.182418,0.290249,56,79
2.996658,3.135978,0.139320,47,62
3.147588,3.913846,0.766259,54,75
3.147588,3.913846,0.766259,59,59
3.147588,3.925456,0.777868,47,88
3.159198,3.809356,0.650159,63,44
3.159198,3.971896,0.812698,51,83
3.368177,3.519107,0.150930,87,63
3.611987,3.820966,0.208980,35,51
3.902236,4.646559,0.744322,56,83
3.913846,4.321479,0.407633,64,49
3.913846,4.402749,0.488903,59,76
3.925456,4.309869,0.384413,47,59
3.925456,4.576899,0.651443,40,48
3.971896,4.402749,0.430853,52,92
4.391139,4.542069,0.150930,64,44
4.391139,4.600119,0.208980,80,62
4.391139,4.623339,0.232200,83,77
4.402749,4.634949,0.232200,59,59
4.402749,4.658169,0.255420,52,86
4.634949,4.843928,0.208980,59,50
4.646559,5.134178,0.487619,61,53
4.646559,5.412817,0.766259,54,75
4.658169,5.389597,0.731429,49,83
4.658169,5.412817,0.754649,52,73
5.145788,5.343157,0.197370,82,68
5.401207,5.656627,0.255420,59,59
5.401207,5.656627,0.255420,63,36
5.401207,5.772727,0.371519,83,43
5.401207,6.145530,0.744322,47,87
5.412817,5.656627,0.243810,54,64
5.412817,5.761117,0.348299,42,40
5.412817,5.900436,0.487619,51,84
5.645017,5.784337,0.139320,90,60
5.656627,5.900436,0.243810,54,71
5.656627,6.203580,0.546953,59,46
5.807556,6.006210,0.198654,63,40
5.807556,6.052650,0.245093,35,43
5.900436,6.041040,0.140604,66,56
5.900436,6.087480,0.187044,88,68
5.900436,6.157140,0.256703,54,76
5.900436,6.354509,0.454073,51,64
6.145530,6.342899,0.197370,47,52
6.145530,6.389339,0.243810,61,80
6.157140,6.389339,0.232200,64,65
6.157140,6.656369,0.499229,54,88
6.157140,6.772468,0.615329,42,53
6.389339,6.644759,0.255420,64,65
6.389339,6.656369,0.267029,61,77
6.644759,6.795688,0.150930,87,58
6.644759,6.865348,0.220590,64,63
6.644759,6.865348,0.220590,83,77
6.656369,6.900178,0.243810,54,82
6.656369,6.900178,0.243810,61,71
6.900178,7.062718,0.162540,66,53
6.900178,7.155598,0.255420,54,89
6.900178,7.155598,0.255420,61,91
6.911788,7.573557,0.661769,64,61
6.911788,7.585167,0.673379,42,41
7.143988,7.364577,0.220590,83,80
7.155598,7.399407,0.243810,61,82
7.155598,7.654827,0.499229,54,87
7.399407,7.643217,0.243810,61,79
7.654827,7.852196,0.197370,54,48
7.654827,7.898636,0.243810,62,87
7.654827,7.910246,0.255420,59,90
7.654827,7.910246,0.255420,66,63
7.654827,8.027630,0.372803,71,56
7.678047,8.097290,0.419243,47,48
7.898636,8.410759,0.512123,62,85
7.910246,8.120510,0.210263,66,63
7.910246,8.375929,0.465683,59,75
8.143730,8.410759,0.267029,64,81
8.410759,8.561689,0.150930,64,47
8.410759,8.631349,0.220590,66,72
8.410759,8.654569,0.243810,61,89
8.410759,8.898378,0.487619,57,75
8.422369,8.666179,0.243810,45,38
8.631349,9.153798,0.522449,67,79
8.654569,9.026088,0.371519,64,45
8.654569,9.130578,0.476009,61,69
8.666179,9.107358,0.441179,45,50
8.898378,9.142188,0.243810,69,72
8.898378,9.153798,0.255420,57,68
9.153798,9.757517,0.603719,71,49
9.153798,9.850396,0.696599,66,74
9.153798,10.594719,1.440921,59,93
9.165408,10.594719,1.429311,63,83
9.850396,10.594719,0.744322,66,66
10.199980,10.548279,0.348299,71,48
